title,genre,year,vote_count,vote_average,popularity
Rulers of the City,Comedy,1976,5,5,0.254612
Rulers of the City,Crime,1976,5,5,0.254612
Rulers of the City,Foreign,1976,5,5,0.254612
To Be Twenty,Comedy,1978,9,5,1.737503
To Be Twenty,Drama,1978,9,5,1.737503
To Be Twenty,Horror,1978,9,5,1.737503
Torrente 4: Lethal crisis,Action,2011,47,5,2.260114
Torrente 4: Lethal crisis,Comedy,2011,47,5,2.260114
Torrente 4: Lethal crisis,Crime,2011,47,5,2.260114
Torrente 5: Operación Eurovegas,Action,2014,69,5,4.207751
Torrente 5: Operación Eurovegas,Comedy,2014,69,5,4.207751
I Want You,Drama,2012,317,6,7.78818
I Want You,Romance,2012,317,6,7.78818
Mad Max: Fury Road,Action,2015,9629,7,29.36178
Mad Max: Fury Road,Adventure,2015,9629,7,29.36178
Mad Max: Fury Road,Science Fiction,2015,9629,7,29.36178
Mad Max: Fury Road,Thriller,2015,9629,7,29.36178
Insidious: Chapter 3,Drama,2015,1005,6,10.098792
Insidious: Chapter 3,Horror,2015,1005,6,10.098792
Insidious: Chapter 3,Thriller,2015,1005,6,10.098792
Star Wars: The Force Awakens,Action,2015,7993,7,31.626013
Star Wars: The Force Awakens,Adventure,2015,7993,7,31.626013
Star Wars: The Force Awakens,Science Fiction,2015,7993,7,31.626013
Star Wars: The Force Awakens,Fantasy,2015,7993,7,31.626013
Ben-Hur,Adventure,2016,642,5,11.51021
Ben-Hur,Drama,2016,642,5,11.51021
Ben-Hur,Action,2016,642,5,11.51021
Warcraft,Action,2016,2325,6,12.572718
Warcraft,Adventure,2016,2325,6,12.572718
Warcraft,Fantasy,2016,2325,6,12.572718
Avengers: Age of Ultron,Action,2015,6908,7,37.37942
Avengers: Age of Ultron,Adventure,2015,6908,7,37.37942
Avengers: Age of Ultron,Science Fiction,2015,6908,7,37.37942
Avatar 2,Action,2020,58,0,6.020055
Avatar 2,Adventure,2020,58,0,6.020055
Avatar 2,Fantasy,2020,58,0,6.020055
Avatar 2,Science Fiction,2020,58,0,6.020055
Pirates of the Caribbean: Dead Men Tell No Tales,Adventure,2017,2814,6,133.82782
Pirates of the Caribbean: Dead Men Tell No Tales,Action,2017,2814,6,133.82782
Pirates of the Caribbean: Dead Men Tell No Tales,Fantasy,2017,2814,6,133.82782
Pirates of the Caribbean: Dead Men Tell No Tales,Comedy,2017,2814,6,133.82782
Justice League,Action,2017,0,0,25.944629
Justice League,Adventure,2017,0,0,25.944629
Justice League,Fantasy,2017,0,0,25.944629
Justice League,Science Fiction,2017,0,0,25.944629
Ant-Man,Science Fiction,2015,6029,7,26.882388
Ant-Man,Action,2015,6029,7,26.882388
Ant-Man,Adventure,2015,6029,7,26.882388
Fantastic Four,Action,2015,2322,4,17.246484
Fantastic Four,Adventure,2015,2322,4,17.246484
Fantastic Four,Science Fiction,2015,2322,4,17.246484
Deadpool,Action,2016,11444,7,187.860492
Deadpool,Adventure,2016,11444,7,187.860492
Deadpool,Comedy,2016,11444,7,187.860492
Thor: Ragnarok,Action,2017,0,0,57.283628
Thor: Ragnarok,Adventure,2017,0,0,57.283628
Thor: Ragnarok,Fantasy,2017,0,0,57.283628
Thor: Ragnarok,Science Fiction,2017,0,0,57.283628
Guardians of the Galaxy Vol. 2,Action,2017,4858,7,185.330992
Guardians of the Galaxy Vol. 2,Adventure,2017,4858,7,185.330992
Guardians of the Galaxy Vol. 2,Comedy,2017,4858,7,185.330992
Guardians of the Galaxy Vol. 2,Science Fiction,2017,4858,7,185.330992
Captain America: Civil War,Adventure,2016,7462,7,145.882135
Captain America: Civil War,Action,2016,7462,7,145.882135
Captain America: Civil War,Science Fiction,2016,7462,7,145.882135
Doctor Strange,Action,2016,5880,7,43.847654
Doctor Strange,Adventure,2016,5880,7,43.847654
Doctor Strange,Fantasy,2016,5880,7,43.847654
Doctor Strange,Science Fiction,2016,5880,7,43.847654
X-Men: Apocalypse,Science Fiction,2016,4831,6,28.712522
Manolito Four Eyes,Comedy,1999,8,5,0.647123
Manolito Four Eyes,Foreign,1999,8,5,0.647123
El robobo de la jojoya,Comedy,1991,7,4,0.481394
Elsa & Fred,Comedy,2014,31,6,3.65758
Elsa & Fred,Family,2014,31,6,3.65758
Elsa & Fred,Romance,2014,31,6,3.65758
Soccer Days,Comedy,2003,15,6,1.211616
Soccer Days,Foreign,2003,15,6,1.211616
Too Late Blues,Drama,1961,8,6,3.833088
Melbourne,Drama,2014,5,6,0.732605
Clear History,Comedy,2013,122,6,7.864289
The Identical,Music,2014,14,4,1.721715
The Identical,Drama,2014,14,4,1.721715
The Trans-Atlantic Mystery,Mystery,1932,0,0,0.012305
The Gamers: Hands of Fate,Fantasy,2013,10,6,0.447626
The Gamers: Hands of Fate,Comedy,2013,10,6,0.447626
The Gamers: Hands of Fate,Romance,2013,10,6,0.447626
Love at First Fight,Comedy,2014,153,6,8.569586
Love at First Fight,Romance,2014,153,6,8.569586
Mare Nostrum,War,1926,1,5,0.281912
Skylark,Comedy,1941,3,6,0.557978
Skylark,Romance,1941,3,6,0.557978
Scorpio One,Science Fiction,1998,4,3,0.478101
The Gambler Returns: The Luck Of The Draw,Western,1991,2,3,0.377806
The Affairs of Annabel,Comedy,1938,0,0,0.85685
Montana Belle,Western,1952,1,5,0.256382
The Clown,Drama,1953,2,4,0.100398
In the Blood,Horror,2006,1,5,0.038824
In the Blood,Thriller,2006,1,5,0.038824
Lizzie,Drama,1957,1,7,0.733408
Magic Boy,Animation,1959,2,7,0.162513
Magic Boy,Family,1959,2,7,0.162513
Magic Boy,Adventure,1959,2,7,0.162513
The Savage Seven,Action,1968,5,5,0.369964
The Savage Seven,Crime,1968,5,5,0.369964
One More Time,Action,1970,4,2,0.277486
One More Time,Comedy,1970,4,2,0.277486
I Don't Buy Kisses Anymore,Comedy,1992,3,5,0.146178
I Don't Buy Kisses Anymore,Romance,1992,3,5,0.146178
Night Unto Night,Romance,1949,3,5,0.418513
Night Unto Night,Drama,1949,3,5,0.418513
Heidi,Drama,1952,2,7,0.73248
Heidi,Family,1952,2,7,0.73248
Sidewalks of New York,Comedy,1931,0,0,0.001859
Sidewalks of New York,Crime,1931,0,0,0.001859
Mary Stevens M.D.,Drama,1933,2,7,0.306951
The Prize,Drama,2011,4,5,0.175473
The Prize,Foreign,2011,4,5,0.175473
Man Made Monster,Horror,1941,4,7,0.14576
Man Made Monster,Science Fiction,1941,4,7,0.14576
Horror Island,Horror,1941,5,5,1.218141
Sealed Lips,Crime,1942,2,6,0.365978
Aces Go Places V: The Terracotta Hit,Action,1989,5,5,0.852792
Pagan Love Song,Drama,1950,1,6,0.521697
Pagan Love Song,Music,1950,1,6,0.521697
Pagan Love Song,Romance,1950,1,6,0.521697
The Golden Age of Comedy,Comedy,1957,1,8,0.036643
Stalingrad,War,1989,2,4,1.201846
Stalingrad,Drama,1989,2,4,1.201846
Stalingrad,History,1989,2,4,1.201846
The Tsunami and the Cherry Blossom,Documentary,2011,1,5,0.083014
The Tsunami and the Cherry Blossom,Foreign,2011,1,5,0.083014
"Goodbye, Mr. President",Action,1987,0,0,0.001282
Sankofa,Drama,1993,5,6,0.04586
Teza,Drama,2008,5,7,0.663788
Teza,Thriller,2008,5,7,0.663788
Red Dust,War,1990,2,5,0.615136
Red Dust,Romance,1990,2,5,0.615136
Talk About a Stranger,Mystery,1952,1,5,0.09903
Talk About a Stranger,Drama,1952,1,5,0.09903
Right Cross,Drama,1950,0,0,0.063783
Heidi,Drama,1993,16,6,0.983016
Heidi,Family,1993,16,6,0.983016
The Miracle Worker,Drama,2000,6,5,2.188867
The Miracle Worker,TV Movie,2000,6,5,2.188867
Return of Sabata,Western,1971,11,4,1.332751
The McKenzie Break,Action,1970,8,6,1.564115
The McKenzie Break,War,1970,8,6,1.564115
Mercy,Drama,2009,6,5,1.10573
Mercy,Romance,2009,6,5,1.10573
Happily N'Ever After 2,Animation,2009,51,4,3.340303
Left for Dead,Western,2007,6,4,0.552064
Left for Dead,Action,2007,6,4,0.552064
Left for Dead,Horror,2007,6,4,0.552064
Hotel,Horror,2004,11,6,0.579155
Hotel,Drama,2004,11,6,0.579155
Hotel,Thriller,2004,11,6,0.579155
The Hearse,Horror,1980,15,5,1.362088
The Hearse,Mystery,1980,15,5,1.362088
The Hearse,Drama,1980,15,5,1.362088
Voyage of the Unicorn,Adventure,2001,14,5,3.043915
Voyage of the Unicorn,Fantasy,2001,14,5,3.043915
Voyage of the Unicorn,TV Movie,2001,14,5,3.043915
The Geisha Boy,Comedy,1958,17,7,1.771469
The Phantom of the Opera,Drama,1990,3,5,0.43849
The Phantom of the Opera,Horror,1990,3,5,0.43849
The Phantom of the Opera,Music,1990,3,5,0.43849
The Phantom of the Opera,Romance,1990,3,5,0.43849
The Phantom of the Opera,TV Movie,1990,3,5,0.43849
P.U.N.K.S,Comedy,1999,5,4,1.143115
P.U.N.K.S,Family,1999,5,4,1.143115
P.U.N.K.S,Science Fiction,1999,5,4,1.143115
When a Man Falls,Drama,2007,2,3,0.643454
When a Man Falls,Thriller,2007,2,3,0.643454
Springfield Rifle,War,1952,8,4,0.887304
Springfield Rifle,Western,1952,8,4,0.887304
Why Be Good?,Romance,1929,2,7,0.374038
Why Be Good?,Comedy,1929,2,7,0.374038
The Expedition to the End of the World,Documentary,2013,2,7,0.143398
Jealousy,Drama,2013,17,6,1.451464
The Radio Burglary,Thriller,1951,1,8,0.054709
The Radio Burglary,Comedy,1951,1,8,0.054709
The Radio Burglary,Crime,1951,1,8,0.054709
A Dangerous Place,Action,1995,2,7,0.604166
A Dangerous Place,Thriller,1995,2,7,0.604166
Magic Kid,Action,1993,4,4,0.696532
Magic Kid,Family,1993,4,4,0.696532
Magic Kid,Comedy,1993,4,4,0.696532
The Hoodlum Priest,Drama,1961,2,2,0.141952
The Divine Woman,Drama,1928,1,5,0.149852
The Gangster,Crime,1947,4,3,0.552189
Russkies,Drama,1987,5,4,1.184009
Russkies,Family,1987,5,4,1.184009
Hercules and the Lost Kingdom,Action,1994,18,5,0.766579
Hercules and the Lost Kingdom,Adventure,1994,18,5,0.766579
Hercules and the Lost Kingdom,Fantasy,1994,18,5,0.766579
Hercules and the Lost Kingdom,TV Movie,1994,18,5,0.766579
Rites of Passage,Thriller,2012,16,4,1.885563
The Suspect,Thriller,2013,18,5,7.130407
Mongolian Death Worm,Horror,2010,6,2,0.604059
Mongolian Death Worm,Science Fiction,2010,6,2,0.604059
Mongolian Death Worm,TV Movie,2010,6,2,0.604059
Winter Break,Comedy,2003,9,3,1.622053
Winter Break,Drama,2003,9,3,1.622053
The Facility,Horror,2012,14,4,3.504587
The Facility,Science Fiction,2012,14,4,3.504587
Shredderman Rules,Action,2007,6,3,1.97503
Shredderman Rules,Adventure,2007,6,3,1.97503
Shredderman Rules,Comedy,2007,6,3,1.97503
Shredderman Rules,Family,2007,6,3,1.97503
Man on Fire,Action,1987,14,6,1.76158
Man on Fire,Drama,1987,14,6,1.76158
Man on Fire,Thriller,1987,14,6,1.76158
Piranha Hunt,TV Movie,2006,12,6,0.784854
Piranha Hunt,Action,2006,12,6,0.784854
Piranha Hunt,Crime,2006,12,6,0.784854
Piranha Hunt,Thriller,2006,12,6,0.784854
Ironclad 2: Battle for Blood,Action,2014,34,5,1.002102
Ironclad 2: Battle for Blood,Adventure,2014,34,5,1.002102
Voices,Horror,2007,17,5,1.239318
Voices,Thriller,2007,17,5,1.239318
The Land Before Time XI: Invasion of the Tinysauruses,Fantasy,2005,35,5,4.40127
The Land Before Time XI: Invasion of the Tinysauruses,Animation,2005,35,5,4.40127
The Land Before Time XI: Invasion of the Tinysauruses,Science Fiction,2005,35,5,4.40127
The Land Before Time XI: Invasion of the Tinysauruses,Family,2005,35,5,4.40127
See Girl Run,Romance,2013,15,4,0.898921
Ritual,Horror,2002,20,3,2.467616
Head Office,Comedy,1985,4,6,0.647779
Jim Jefferies: I Swear to God,Comedy,2009,25,6,1.01532
Social Nightmare,TV Movie,2013,25,5,2.1238
Social Nightmare,Drama,2013,25,5,2.1238
Social Nightmare,Mystery,2013,25,5,2.1238
Once Fallen,Drama,2010,9,4,6.128473
Once Fallen,Action,2010,9,4,6.128473
Once Fallen,Crime,2010,9,4,6.128473
The Magic Box,Drama,1951,7,6,0.401331
The Adventures of Tartu,Drama,1943,4,5,1.149061
The Adventures of Tartu,Romance,1943,4,5,1.149061
The Adventures of Tartu,Thriller,1943,4,5,1.149061
The Adventures of Tartu,War,1943,4,5,1.149061
Knight Without Armour,History,1937,3,5,0.223223
Knight Without Armour,Drama,1937,3,5,0.223223
Knight Without Armour,Adventure,1937,3,5,0.223223
Suddenly,Drama,2006,5,4,0.778744
Winning Streak,Drama,2012,24,5,2.774314
The Flesh and the Fiends,Horror,1960,7,5,3.367599
The Lion Has Wings,Documentary,1939,1,3,0.049691
The Lion Has Wings,War,1939,1,3,0.049691
Sanders of the River,Adventure,1935,1,5,0.104391
Sanders of the River,Drama,1935,1,5,0.104391
The Macomber Affair,Adventure,1947,3,6,0.438397
A Woman's Vengeance,Drama,1948,1,6,0.058827
A Woman's Vengeance,Mystery,1948,1,6,0.058827
"Cry, the Beloved Country",Drama,1952,3,6,0.691117
Address Unknown,Drama,1944,3,3,0.398218
The Great Man,Drama,1956,1,5,0.076706
I Accuse!,Drama,1958,1,5,0.922723
Kill Katie Malone,Thriller,2010,11,3,2.369012
Kill Katie Malone,Horror,2010,11,3,2.369012
The First of the Few,War,1942,9,6,0.901645
The Sacketts,Western,1979,5,5,0.341176
Rio Conchos,Action,1964,10,5,1.842453
Rio Conchos,Western,1964,10,5,1.842453
Hercules and the Circle of Fire,Action,1994,15,5,1.129236
Hercules and the Circle of Fire,Adventure,1994,15,5,1.129236
Hercules and the Circle of Fire,Fantasy,1994,15,5,1.129236
Hercules and the Circle of Fire,TV Movie,1994,15,5,1.129236
June Bride,Comedy,1948,2,8,0.642986
Without Reservations,Comedy,1946,6,4,0.762928
Without Reservations,Romance,1946,6,4,0.762928
Roswell,Drama,1994,13,6,1.241304
Roswell,Mystery,1994,13,6,1.241304
The Ballad of Lucy Whipple,Family,2001,6,5,1.338622
The Ballad of Lucy Whipple,TV Movie,2001,6,5,1.338622
The Ballad of Lucy Whipple,Drama,2001,6,5,1.338622
Taken,Science Fiction,2002,76,7,10.62823
They Fought for Their Motherland,War,1975,8,7,0.954861
They Fought for Their Motherland,Drama,1975,8,7,0.954861
They Fought for Their Motherland,History,1975,8,7,0.954861
Welcome to Hard Times,Western,1967,8,4,0.74257
The Lost Continent,Adventure,1968,9,5,0.716881
The Lost Continent,Fantasy,1968,9,5,0.716881
The Incredible 2-Headed Transplant,Horror,1971,11,4,0.697569
The Incredible 2-Headed Transplant,Science Fiction,1971,11,4,0.697569
Scrooge,Fantasy,1935,7,4,0.343141
Scrooge,Drama,1935,7,4,0.343141
Scrooge,Action,1935,7,4,0.343141
Scrooge,Comedy,1935,7,4,0.343141
Scrooge,Family,1935,7,4,0.343141
Knife Fight,Drama,2013,13,4,0.18458
Suddenly,Thriller,2013,20,3,2.604777
Tornado!,Action,1996,11,4,1.429564
The Opposite Sex,Drama,1956,5,5,0.485327
The Opposite Sex,Comedy,1956,5,5,0.485327
The Opposite Sex,Music,1956,5,5,0.485327
The Opposite Sex,Romance,1956,5,5,0.485327
Mischief Night,Horror,2013,32,4,5.26591
Mischief Night,Drama,2013,32,4,5.26591
Mischief Night,Thriller,2013,32,4,5.26591
Saratoga,Drama,1937,4,6,0.251738
Saratoga,Romance,1937,4,6,0.251738
Saratoga,Comedy,1937,4,6,0.251738
Legendary: Tomb of the Dragon,Action,2013,22,4,6.554194
Legendary: Tomb of the Dragon,Adventure,2013,22,4,6.554194
Red Riding Hood,Family,2006,5,4,1.589347
Red Riding Hood,Foreign,2006,5,4,1.589347
Red Riding Hood,Horror,2006,5,4,1.589347
Hitler: The Last Ten Days,Drama,1973,9,6,0.954185
Hitler: The Last Ten Days,Foreign,1973,9,6,0.954185
Hitler: The Last Ten Days,War,1973,9,6,0.954185
Hitler: The Last Ten Days,History,1973,9,6,0.954185
The Man from the Alamo,Western,1953,8,6,1.229874
Lucrezia Borgia,Drama,1935,2,0,0.142167
Lucrezia Borgia,History,1935,2,0,0.142167
Lucrezia Borgia,Romance,1935,2,0,0.142167
I Accuse,Horror,1938,2,6,0.228809
I Accuse,War,1938,2,6,0.228809
Lovers Like Us,Romance,1975,12,7,0.931462
Lovers Like Us,Adventure,1975,12,7,0.931462
Lovers Like Us,Comedy,1975,12,7,0.931462
The Unholy,Horror,1988,9,5,0.945352
Invitation to a Gunfighter,Action,1964,17,5,1.225546
Invitation to a Gunfighter,Western,1964,17,5,1.225546
The Hornet's Nest,War,2014,21,6,1.592812
The Hornet's Nest,Documentary,2014,21,6,1.592812
The Hornet's Nest,History,2014,21,6,1.592812
Jimmy the Gent,Comedy,1934,3,6,0.184557
Jimmy the Gent,Crime,1934,3,6,0.184557
Jimmy the Gent,Drama,1934,3,6,0.184557
Rain Fall,Thriller,2009,6,6,1.474186
Rain Fall,Action,2009,6,6,1.474186
Rain Fall,Adventure,2009,6,6,1.474186
My Way,Drama,2012,85,6,7.847574
Sisters,Mystery,2006,18,3,1.241769
Sisters,Thriller,2006,18,3,1.241769
Sisters,Horror,2006,18,3,1.241769
Cat's Play,Drama,1974,3,3,0.002001
Cat's Play,Romance,1974,3,3,0.002001
The House Under the Rocks,Drama,1959,2,7,0.14971
Struggle in the Valley,Romance,1954,1,5,0.345954
Struggle in the Valley,Drama,1954,1,5,0.345954
Struggle in the Valley,Crime,1954,1,5,0.345954
Two Smart People,Crime,1946,2,7,0.493802
Two Smart People,Drama,1946,2,7,0.493802
Two Smart People,Romance,1946,2,7,0.493802
The Command,Western,1954,5,4,0.552616
Mockery,Romance,1927,0,0,0.040078
Mockery,Drama,1927,0,0,0.040078
The Inspector,Drama,1962,1,6,0.286906
The Inspector,Romance,1962,1,6,0.286906
Hotel California,Action,2008,1,4,0.043353
Hotel California,Thriller,2008,1,4,0.043353
Project Shadowchaser II,Science Fiction,1994,2,2,2.326927
Project Shadowchaser II,Action,1994,2,2,2.326927
Nine Hours to Rama,History,1963,0,0,0.56799
Nine Hours to Rama,Drama,1963,0,0,0.56799
Lotte from Gadgetville,Adventure,2006,4,9,0.270086
Lotte from Gadgetville,Animation,2006,4,9,0.270086
Lotte from Gadgetville,Comedy,2006,4,9,0.270086
Lotte from Gadgetville,Family,2006,4,9,0.270086
Man-Proof,Comedy,1938,1,6,0.52597
Man-Proof,Drama,1938,1,6,0.52597
Man-Proof,Romance,1938,1,6,0.52597
Tales from Muppetland: The Frog Prince,Fantasy,1971,3,3,0.368141
Tales from Muppetland: The Frog Prince,Family,1971,3,3,0.368141
Tales from Muppetland: The Frog Prince,Music,1971,3,3,0.368141
Man of the Moment,Comedy,1935,0,0,0.937035
Orion's Key,Science Fiction,1996,2,1,0.213531
Nowhere to Go,Crime,1958,4,6,0.741189
Nowhere to Go,Thriller,1958,4,6,0.741189
Private Detective 62,Crime,1933,6,5,0.503424
Return to Nim's Island,Family,2013,37,4,3.098933
Return to Nim's Island,Adventure,2013,37,4,3.098933
The Last Gangster,Crime,1937,4,5,0.809707
The Last Gangster,Drama,1937,4,5,0.809707
The Last Gangster,Thriller,1937,4,5,0.809707
Meskada,Crime,2010,6,4,0.78079
Meskada,Drama,2010,6,4,0.78079
Meskada,Mystery,2010,6,4,0.78079
Meskada,Thriller,2010,6,4,0.78079
Curtain Call,Romance,1998,5,5,0.791622
Curtain Call,Science Fiction,1998,5,5,0.791622
Three Guys Named Mike,Romance,1951,3,5,0.589707
Three Guys Named Mike,Comedy,1951,3,5,0.589707
Wreckage,Horror,2010,9,3,1.223968
Wreckage,Thriller,2010,9,3,1.223968
Monster Island,Horror,2004,6,4,0.230155
Monster Island,Comedy,2004,6,4,0.230155
Monster Island,Adventure,2004,6,4,0.230155
Talking to Heaven,Drama,2002,8,4,1.697106
Talking to Heaven,Science Fiction,2002,8,4,1.697106
Talking to Heaven,Crime,2002,8,4,1.697106
Talking to Heaven,Mystery,2002,8,4,1.697106
Talking to Heaven,Thriller,2002,8,4,1.697106
Girl Fight,Drama,2011,9,5,0.589503
Girl Fight,TV Movie,2011,9,5,0.589503
Roma,Drama,2004,4,6,0.420613
Roma,Foreign,2004,4,6,0.420613
The Last House in the Woods,Foreign,2007,7,4,0.749871
The Last House in the Woods,Horror,2007,7,4,0.749871
Out of Bounds,Drama,1986,5,5,0.779829
Out of Bounds,Action,1986,5,5,0.779829
Out of Bounds,Crime,1986,5,5,0.779829
Out of Bounds,Thriller,1986,5,5,0.779829
The Derby Stallion,Drama,2005,11,4,1.500013
The Derby Stallion,Family,2005,11,4,1.500013
Jewtopia,Comedy,2012,17,4,3.74131
Jewtopia,Romance,2012,17,4,3.74131
His and Hers,Drama,2001,4,4,0.281208
His and Hers,Comedy,2001,4,4,0.281208
Light in the Piazza,Drama,1962,3,5,0.685069
Light in the Piazza,Romance,1962,3,5,0.685069
Malta Story,Drama,1953,4,5,0.635763
Malta Story,War,1953,4,5,0.635763
Malta Story,History,1953,4,5,0.635763
The Land Before Time XII: The Great Day of the Flyers,Animation,2006,28,6,2.83275
The Land Before Time XII: The Great Day of the Flyers,Family,2006,28,6,2.83275
The Land Before Time XII: The Great Day of the Flyers,Science Fiction,2006,28,6,2.83275
Payment on Demand,Drama,1951,6,7,0.795493
Storm Warning,Crime,1951,7,6,0.859415
Storm Warning,Drama,1951,7,6,0.859415
The Substitute 4: Failure Is Not an Option,Action,2001,5,6,1.514248
The Substitute 4: Failure Is Not an Option,Drama,2001,5,6,1.514248
Nas: Time Is Illmatic,Documentary,2014,30,7,1.923351
Nas: Time Is Illmatic,Music,2014,30,7,1.923351
Small Town Saturday Night,Drama,2010,11,6,4.922475
Ricky Gervais: Out of England 2 - The Stand-Up Special,Comedy,2010,5,7,0.668146
The Hunters,Adventure,2013,94,5,4.868184
High Barbaree,Action,1947,1,6,0.376197
High Barbaree,Drama,1947,1,6,0.376197
The Girl from Missouri,Romance,1934,4,5,0.729896
The Girl from Missouri,Comedy,1934,4,5,0.729896
Hell Below,Romance,1933,3,6,1.181772
Hell Below,Drama,1933,3,6,1.181772
Hell Below,War,1933,3,6,1.181772
While the City Sleeps,Drama,1928,2,5,0.385791
While the City Sleeps,Crime,1928,2,5,0.385791
The Christmas Party,Comedy,2009,6,3,0.818698
The Poor Little Rich Girl,Romance,1917,10,4,0.90043
The Poor Little Rich Girl,Comedy,1917,10,4,0.90043
The Poor Little Rich Girl,Drama,1917,10,4,0.90043
The Poor Little Rich Girl,Fantasy,1917,10,4,0.90043
Hercules in the Maze of the Minotaur,Action,1994,16,5,2.869197
Hercules in the Maze of the Minotaur,Adventure,1994,16,5,2.869197
Hercules in the Maze of the Minotaur,Fantasy,1994,16,5,2.869197
Hercules in the Maze of the Minotaur,TV Movie,1994,16,5,2.869197
The Great St. Trinian's Train Robbery,Action,1966,4,7,0.381581
The Great St. Trinian's Train Robbery,Comedy,1966,4,7,0.381581
Geordie,Drama,1955,3,7,0.231438
Geordie,Romance,1955,3,7,0.231438
The Blue Lagoon,Drama,1949,1,6,0.99654
The Blue Lagoon,Romance,1949,1,6,0.99654
Millions Like Us,Drama,1943,5,5,0.174896
Millions Like Us,Romance,1943,5,5,0.174896
In the Name of the King III,Action,2013,19,3,2.433784
In the Name of the King III,Adventure,2013,19,3,2.433784
In the Name of the King III,Drama,2013,19,3,2.433784
In the Name of the King III,Fantasy,2013,19,3,2.433784
Invasion,Drama,1997,9,4,0.946845
Invasion,Science Fiction,1997,9,4,0.946845
Invasion,Thriller,1997,9,4,0.946845
Last Rites,Adventure,2006,3,3,0.224612
Last Rites,Horror,2006,3,3,0.224612
Last Rites,Action,2006,3,3,0.224612
Last Rites,Science Fiction,2006,3,3,0.224612
Hercules in the Underworld,Action,1994,23,4,4.213454
Hercules in the Underworld,Adventure,1994,23,4,4.213454
Hercules in the Underworld,Fantasy,1994,23,4,4.213454
